5200,3700
5100,3700
5000,3800
4900,3900
4900,4000
5000,3900
4900,3800
4900,3700
5000,3700
5000,3500
4900,3600
4900,3500
4800,3600
4800,3500
4900,3400
5000,3400
5100,3500
5100,3400
5100,3300
5200,3200
5100,3200
5100,3100
5100,3000
5000,3100
4900,3300
4800,3200
4800,3300
4800,3400
4700,3500
4600,3500
4700,3400
4700,3300
4600,3400
4600,3300
4700,3200
4600,3200
4600,3100
4700,3100
4800,3100
4700,3000
4800,3000
4700,2900
4800,2900
5100,2900
5100,2700
5100,2600
5000,2600
5100,2500
5200,2500
5300,2500
5200,2400
5100,2400
5100,2300
5000,2200
5100,2200
5100,2100
5000,2100
4800,2200
4800,2100
4700,2100
4700,2200
4600,2300
4700,2300
4800,2300
4700,2400
4800,2400
4800,2500
4800,2600
4800,2700
4700,2600
4700,2700
4600,2700
4600,2600
4700,2500
4600,2400
4500,2300
4400,2300
4300,2200
4300,2100
4400,2100
4400,2200
4400,2400
4300,2500
4400,2500
4300,2600
4300,2700
4400,2600
4500,2800
4400,2700
4300,2800
4200,3000
4300,2900
4400,2900
4300,3000
4300,3200
4300,3300
4200,3200
4300,3100
4400,3000
4400,3100
4500,3200
4500,3100
4400,3200
4500,3300
4400,3300
4500,3400
4400,3400
4300,3400
4200,3400
4300,3500
4300,3600
4400,3500
4400,3600
4400,3700
4500,3800
4600,3800
4500,3700
4600,3700
4700,3700
4800,3800
4700,3900
4700,3800
4800,4000
4700,4000
4800,4100
4900,4200
4900,4300
5000,4200
4900,4100
4800,4200
4700,4300
4700,4200
4700,4100
4500,4100
4600,4000
4600,3900
4500,4000
4500,3900
4400,3900
4300,4000
4300,3900
4400,3800
4300,3800
4300,3700
4200,3700
4100,3800
4100,3700
4000,3700
4100,3600
4000,3500
3900,3600
3900,3500
3800,3500
3700,3700
3600,3600
3600,3500
3700,3500
3800,3400
3900,3400
4000,3400
4000,3300
4100,3300
4000,3200
3900,3300
3800,3200
3900,3200
4000,3100
3900,3100
3900,3000
4000,3000
4000,2900
4000,2800
3900,2800
3900,2700
4000,2600
4000,2700
3900,2600
3900,2500
4000,2500
3900,2400
3900,2300
3900,2200
3900,2100
3700,1900
3600,2100
3600,2200
3600,2300
3400,2100
3400,2200
3300,2300
3300,2200
3400,2300
3300,2400
3300,2500
3400,2600
3300,2700
3300,2600
3400,2500
3400,2400
3500,2400
3500,2500
3600,2400
3600,2500
3600,2600
3600,2700
3600,2800
3500,2900
3500,2800
3400,2700
3400,2800
3300,2900
3300,2800
3400,2900
3300,3000
3300,3100
3400,3200
3300,3300
3300,3200
3400,3100
3400,3000
3500,3000
3500,3100
3600,3000
3600,3100
3700,3200
3600,3400
3600,3300
3600,3200
3500,3200
3500,3300
3400,3300
3500,3400
3500,3500
3400,3400
3300,3500
3300,3400
3400,3500
3300,3600
3300,3700
3400,3800
3300,3900
3300,3800
3400,3700
3400,3600
3500,3600
3500,3700
3600,3800
3600,3700
3500,3800
3500,3900
3400,3900
3400,4000
3300,4100
3300,4000
3400,4100
3500,4100
3600,4200
3500,4300
3600,4400
3500,4700
3600,4800
3600,4700
3600,4600
3600,4500
3500,4400
3600,4300
3500,4200
3400,4200
3300,4300
3300,4200
3400,4300
3300,4400
3300,4500
3400,4400
3500,4500
3400,4500
3500,4600
3400,4600
3300,4700
3300,4600
3400,4700
3300,4800
3300,4900
3400,5000
3400,5200
3300,5300
3300,5400
3400,5300
3300,5200
3300,5100
3300,5000
3400,4900
3400,4800
3500,4800
3500,4900
3600,5000
3600,4900
3500,5000
3400,5100
3600,5100
3600,5200
3600,5300
3600,5400
3500,5300
3400,5400
3300,5500
3400,5600
3300,5700
3300,5600
3400,5500
3500,5500
3600,5500
3500,5600
3600,5700
3700,5800
3600,5900
3700,6000
3700,6100
3600,6000
3500,5900
3600,5800
3500,5800
3500,5700
3400,5700
3400,5800
3300,5900
3300,5800
3400,5900
3300,6000
3300,6100
3400,6200
3300,6300
3300,6200
3400,6100
3400,6000
3500,6000
3500,6100
3600,6200
3600,6100
3500,6200
3500,6300
3400,6300
3300,6400
3300,6500
3400,6600
3400,6500
3400,6400
3500,6500
3500,6600
3700,6800
3600,6600
3600,6500
3500,6400
3600,6300
3700,6300
3600,6400
3800,6500
3800,6600
3900,6600
4000,6600
3900,6500
4000,6500
4100,6600
4200,6600
4100,6500
4100,6400
4000,6400
3900,6400
3800,6400
3800,6300
3900,6300
3900,6200
4000,6300
4000,6200
4100,6300
4200,6300
4200,6200
4100,6200
4100,6100
4000,6100
3900,6100
3900,6000
3800,6100
3800,6000
3900,5900
4000,5900
4000,6000
4100,6000
4200,6100
4300,6200
4300,6100
4200,6000
4100,5900
4000,5800
3900,5800
3800,5800
3900,5700
3900,5600
4000,5600
4000,5700
4200,5600
4200,5500
4100,5500
4000,5500
